TransactionID,CustomerID,TransactionDateID,TransactionTypeID,Amount,ProductCategoryID,ProductSubcategoryID,BranchCityID,ChannelID,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScoreID,CustomerScore,MonthlyIncome,CustomerSegmentID,RecommendedOfferID,CurrencyID
14160,8413,82,2,9265.612652,3,2,6,2,0,0,0,344,644,4762.8,2,3,1
14161,5398,636,1,4312.492372,1,0,1,1,38.66,0,0,161,461,4186.69,2,2,1
14162,4859,845,1,6830.652603,0,0,5,0,0,0,0,495,795,4670.71,2,3,1
14163,2686,239,5,7715.395072,0,3,4,0,0,0,0,32,332,8518.84,0,6,1
14164,6012,822,3,4382.906477,4,3,0,3,0,0,83.92,528,828,1427.08,1,4,0
14165,1256,767,2,465.3644194,1,1,7,1,22.04,0,0,407,707,3550.08,2,2,1
14166,4600,625,1,4710.796818,4,0,5,0,0,0,0,93,393,5698.45,2,3,1
14167,1050,362,1,1016.13906,1,1,1,2,19.27,0,0,435,735,4419.97,2,2,1
14168,7590,630,5,4379.650707,1,2,6,2,27.88,0,0,253,553,2759.18,1,1,1
14169,8437,208,0,2324.032932,0,3,0,3,0,0,0,465,765,3431.02,2,3,0
14170,1594,516,4,1538.489273,1,0,4,2,8.24,0,0,320,620,8919.75,0,0,0
14171,5731,360,3,1683.027391,1,2,2,2,45.69,0,42.77,282,582,1203.06,1,1,1
14172,4873,283,3,4302.135924,2,0,3,2,0,77.22,83.81,502,802,3964.74,2,5,1
14173,6748,599,3,257.9228277,1,2,2,1,19.87,0,91.79,325,625,8946.26,0,0,1
14174,6237,118,1,511.4801652,0,4,1,1,0,0,0,140,440,9454.48,0,6,1
14175,2476,717,1,5572.117571,0,2,4,3,0,0,0,85,385,1062.77,1,1,1
14176,5870,299,1,4886.213874,0,4,1,1,0,0,0,10,310,9856.8,0,6,1
14177,9032,781,0,1493.835067,3,3,0,0,0,0,0,112,412,7636.87,0,0,1
14178,4020,357,4,2159.392462,4,4,7,1,0,0,0,180,480,4813.84,2,3,1
14179,7066,318,1,5948.02182,1,1,6,1,1.59,0,0,333,633,5699.9,2,2,1
14180,9053,379,3,1468.326423,3,2,5,1,0,0,93.44,442,742,2752.91,1,1,1
14181,9066,363,0,7579.758318,0,3,2,0,0,0,0,44,344,5179.78,2,3,1
14182,9167,293,3,6617.723017,0,0,2,3,0,0,101.29,96,396,5630.05,2,3,1
14183,5780,20,5,1778.070432,0,2,1,1,0,0,0,3,303,2278.92,1,1,1
14184,5045,579,4,5079.85411,1,2,1,0,40.22,0,0,471,771,1875.08,1,1,1
14185,3233,355,2,7571.791007,3,4,6,3,0,0,0,338,638,5585.76,2,3,1
14186,9117,660,1,4989.636794,3,4,3,2,0,0,0,185,485,2939.46,1,1,1
14187,7359,451,2,9434.929456,2,2,3,1,0,17.38,0,451,751,9463.21,0,6,1
14188,5197,182,1,3285.278158,4,2,0,2,0,0,0,140,440,2562.09,1,4,1
14189,1615,118,4,6740.142323,0,1,4,2,0,0,0,489,789,5451.74,2,3,1
14190,2566,297,4,75.67799882,2,0,7,2,0,55.47,0,225,525,8026.36,0,6,1
14191,3339,182,3,5911.801705,1,1,2,3,5.47,0,134.61,377,677,8414,0,0,1
14192,9109,837,4,12326.574,2,1,4,2,0,66.19,0,144,444,8814.6,0,6,1
14193,8374,505,0,6155.78294,0,0,6,0,0,0,0,59,359,5136.02,2,3,1
14194,7707,821,0,4283.312651,2,3,0,3,0,45.71,0,252,552,6842.03,2,5,1
14195,1378,577,2,1223.842153,0,0,2,3,0,0,0,165,465,8834.95,0,6,1
14196,4465,818,2,5324.788429,2,3,5,0,0,23.34,0,70,370,6673.54,2,5,1
14197,7005,103,4,3312.900823,0,2,6,2,0,0,0,346,646,9246.98,0,6,1
14198,3271,714,2,8726.697847,3,1,2,1,0,0,0,147,447,9687.94,0,0,1
14199,2007,290,0,831.8992487,2,2,0,2,0,11.98,0,34,334,5619.47,2,5,1
14200,7800,384,1,5778.244273,3,1,2,3,0,0,0,9,309,2905.97,1,1,1
14201,1109,823,5,4264.489854,4,4,5,2,0,0,0,427,727,5701.9,2,3,1
14202,3771,378,0,3212.208019,4,1,1,3,0,0,0,207,507,9529.06,0,6,1
14203,4883,772,3,2171.119398,4,1,1,1,0,0,153.16,399,699,6279.7,2,3,1
14204,3600,859,5,3860.757499,2,1,7,2,0,83.01,0,250,550,1534.72,1,1,0
14205,6518,772,2,1399.151757,4,3,6,0,0,0,0,390,690,7511.78,0,6,1
14206,4243,528,3,11155.1148,3,4,0,0,0,0,30.33,175,475,5550.68,2,3,0
14207,2005,118,5,6395.785897,3,3,5,2,0,0,0,174,474,6727.77,2,3,1
14208,1305,386,5,1231.951875,4,0,0,2,0,0,0,286,586,3745.7,2,3,1
14209,6701,675,2,4054.841553,4,0,3,3,0,0,0,156,456,7864.01,0,6,1
14210,1958,707,3,2605.168257,1,4,4,1,28.89,0,126,222,522,5032.52,2,2,1
14211,6270,677,0,639.4518132,1,0,6,3,19.92,0,0,253,553,6015.98,2,2,1
14212,8595,785,0,6810.957812,2,2,5,3,0,54.87,0,141,441,5136.5,2,5,1
14213,4538,521,3,2736.540759,1,3,2,2,23.61,0,66.74,236,536,8502.9,0,0,1
14214,8020,497,5,87.59656445,3,1,3,2,0,0,0,545,845,1598.75,1,1,1
14215,2630,526,3,7480.603565,3,2,1,3,0,0,92.4,233,533,7580.47,0,0,1
14216,3603,854,0,11108.33825,2,1,3,2,0,76.49,0,204,504,8256.5,0,6,1
14217,9258,165,3,8002.249953,2,0,2,2,0,57.3,163.61,228,528,3508.09,2,5,0
14218,1205,99,1,149.2207044,0,3,3,1,0,0,0,156,456,2000.83,1,1,1
14219,6691,525,2,3710.903931,1,0,4,0,33.07,0,0,68,368,5818.7,2,2,1
14220,7141,859,0,1932.273998,0,3,7,3,0,0,0,408,708,5290.49,2,3,1
14221,4145,435,2,3345.853199,4,1,4,2,0,0,0,513,813,5008.52,2,3,1
14222,4120,54,1,6816.008028,3,1,2,0,0,0,0,209,509,7375.4,0,0,1
14223,7728,767,5,2155.003963,2,1,0,0,0,11.45,0,146,446,4179.65,2,5,1
14224,9899,702,4,2278.706936,4,4,7,3,0,0,0,376,676,8331.8,0,6,1
14225,7030,144,0,7263.459707,0,0,4,1,0,0,0,67,367,6055.04,2,3,1
14226,1178,672,5,2052.029387,4,4,0,1,0,0,0,203,503,7913.93,0,6,1
14227,6167,154,1,4341.914573,4,2,7,2,0,0,0,260,560,2463.99,1,4,1
14228,1112,87,3,5909.775014,2,4,4,3,0,60.77,142.48,252,552,6813.85,2,5,1
14229,9948,550,1,7413.161202,1,1,6,1,11.16,0,0,3,303,3799.9,2,2,1
14230,9350,545,2,9760.077898,2,3,3,0,0,3.22,0,519,819,6263.08,2,5,1
14231,9977,469,3,9448.686834,2,0,2,0,0,41.33,79.65,363,663,8286.53,0,6,1
14232,2803,532,5,6248.874729,1,0,4,2,44.2,0,0,21,321,4785.22,2,2,1
14233,3298,583,3,9317.030552,1,0,2,2,18.19,0,41.93,92,392,7446.34,0,0,1
14234,2542,698,2,11530.48366,2,2,2,1,0,83.55,0,68,368,1055.32,1,1,1
14235,8259,548,1,2968.435575,1,0,7,3,42.9,0,0,519,819,8274.66,0,0,1
14236,3154,14,5,10354.94499,3,2,1,0,0,0,0,457,757,2589.82,1,1,1
14237,9766,21,4,3317.685606,4,1,4,1,0,0,0,295,595,4469.64,2,3,1
14238,2381,589,4,1002.904996,4,3,5,1,0,0,0,135,435,1937.7,1,4,1
14239,6902,73,1,2072.706463,0,1,1,0,0,0,0,429,729,8020.13,0,6,1
14240,2222,359,5,3867.002951,2,4,2,0,0,76.72,0,9,309,5030.11,2,5,1
14241,2501,725,5,1657.308973,4,0,6,2,0,0,0,316,616,5864.85,2,3,1
14242,4574,780,3,4262.339999,4,4,4,2,0,0,79.47,230,530,2339.57,1,4,1
14243,4729,1,0,3778.936808,4,2,4,1,0,0,0,88,388,9512.93,0,6,0
14244,8740,696,1,7902.568032,1,1,5,0,45.28,0,0,21,321,4110.72,2,2,0
14245,4191,566,3,8931.412987,1,0,7,2,37.55,0,165.92,282,582,7424.25,0,0,1
14246,8476,299,1,2567.994655,4,2,5,1,0,0,0,214,514,4304.43,2,3,1
14247,2561,691,2,12450.31918,3,1,2,1,0,0,0,230,530,6542.8,2,3,1
14248,3522,676,1,6804.285701,1,1,6,2,43.95,0,0,358,658,5045.78,2,2,1
14249,3391,764,3,2321.09051,4,2,4,0,0,0,100.47,420,720,9682.31,0,6,1
14250,3675,237,5,1517.940129,0,3,4,1,0,0,0,320,620,7586.62,0,6,1
14251,3183,129,1,2149.062182,4,1,1,2,0,0,0,251,551,7135.04,0,6,1
14252,9468,341,5,2574.81509,2,0,0,1,0,44.39,0,324,624,4684.62,2,5,1
14253,9066,382,2,1435.958676,4,4,1,3,0,0,0,466,766,6037.39,2,3,1
14254,3078,829,4,3529.127692,2,2,5,2,0,59.92,0,308,608,5983.71,2,5,1
14255,5342,156,4,5936.326508,0,3,6,2,0,0,0,253,553,4487.79,2,3,1
14256,2120,591,3,3963.5268,0,1,4,0,0,0,188.15,239,539,3045.51,2,3,1
14257,6419,374,1,11820.84273,3,4,2,3,0,0,0,165,465,2646.89,1,1,1
14258,4370,870,2,4377.175192,4,3,1,2,0,0,0,538,838,4363.97,2,3,1
14259,2908,186,2,5986.716602,1,2,4,2,18.43,0,0,285,585,9600.1,0,0,1
14260,4520,739,5,6076.153051,3,1,4,3,0,0,0,497,797,7722.73,0,0,1
14261,5307,767,0,12767.95544,3,1,5,0,0,0,0,35,335,3445.2,2,3,1
14262,5496,311,3,7052.121679,2,2,0,3,0,92.12,157.52,257,557,3610.03,2,5,1
14263,5750,415,2,12770.41392,3,4,2,0,0,0,0,221,521,1987.45,1,1,1
14264,1497,527,1,3965.715054,3,4,3,0,0,0,0,174,474,1933.31,1,1,1
14265,7991,343,2,8436.224122,3,0,2,1,0,0,0,456,756,9721.69,0,0,1
14266,4587,732,4,2638.94583,2,1,0,0,0,61.86,0,155,455,4331.75,2,5,1
14267,3413,535,3,5448.076301,0,2,3,2,0,0,0.71,338,638,1081.07,1,1,1
14268,4800,570,5,8750.776099,3,1,1,1,0,0,0,62,362,3693.1,2,3,1
14269,9654,594,1,4339.097284,0,0,7,2,0,0,0,1,301,2808.5,1,1,1
14270,7171,361,4,4986.518322,0,0,5,1,0,0,0,188,488,9117.2,0,6,1
14271,4457,503,2,4668.916578,2,3,1,3,0,77.8,0,66,366,5839.49,2,5,1
14272,9464,148,3,1503.319058,0,1,0,2,0,0,72.08,472,772,3742.93,2,3,1
14273,7969,648,3,10015.14814,2,2,6,1,0,50.78,73.92,487,787,5221.29,2,5,0
14274,2150,488,1,5736.24143,3,3,4,1,0,0,0,350,650,3728.6,2,3,1
14275,8454,11,5,9673.177091,1,2,7,0,46.85,0,0,225,525,9778.7,0,0,1
14276,6207,428,4,5978.760569,2,0,4,0,0,47.79,0,94,394,9731.9,0,6,1
14277,1018,593,0,4797.957342,1,4,6,1,33.01,0,0,101,401,8996.98,0,0,1
14278,4178,116,5,10104.23912,3,4,0,1,0,0,0,119,419,7052.79,0,0,1
14279,6577,154,1,6524.804911,1,2,7,3,32.18,0,0,451,751,8814.18,0,0,1
14280,5081,272,1,904.5254236,4,2,2,1,0,0,0,402,702,5276.53,2,3,1
14281,7454,818,4,1361.930829,4,4,5,1,0,0,0,461,761,8426.3,0,6,1
14282,9603,273,3,3461.02534,3,3,4,1,0,0,166.67,263,563,3767.7,2,3,1
14283,9933,661,3,423.8317164,0,4,5,1,0,0,194.56,531,831,7523.49,0,6,1
14284,3671,539,4,182.3851931,0,0,2,0,0,0,0,503,803,7481.89,0,6,1
14285,7387,833,5,8012.878397,2,1,7,3,0,87.15,0,23,323,4754.78,2,5,1
14286,7833,118,4,2489.507479,4,2,7,2,0,0,0,170,470,7914.79,0,6,1
14287,3624,134,0,11108.97149,2,3,6,1,0,56.1,0,77,377,8698.28,0,6,1
14288,6499,0,3,4491.875537,3,0,2,0,0,0,181.42,383,683,1466.86,1,1,0
14289,1514,296,5,7704.976199,1,1,6,3,15,0,0,361,661,1870.79,1,1,1
14290,1206,534,2,519.012975,4,3,1,3,0,0,0,347,647,5196.32,2,3,1
14291,1947,371,5,6367.963927,0,2,0,1,0,0,0,38,338,2805.1,1,1,1
14292,2828,786,3,11438.54017,2,3,3,3,0,0.43,162.84,411,711,6734.82,2,5,1
14293,7861,265,1,6139.813349,1,0,6,2,31.35,0,0,519,819,1749.36,1,1,1
14294,7094,242,5,5741.004591,0,4,2,1,0,0,0,312,612,8807.64,0,6,1
14295,7345,298,5,7702.82485,0,2,0,3,0,0,0,242,542,4160.74,2,3,1
14296,3167,351,1,5644.219592,3,1,6,0,0,0,0,380,680,7929.89,0,0,1
14297,8979,615,3,236.5260454,0,2,2,3,0,0,138.98,157,457,9868.01,0,6,1
14298,6926,444,2,5325.345079,0,0,1,3,0,0,0,26,326,8640.86,0,6,0
14299,7532,281,2,111.6348037,0,1,7,0,0,0,0,192,492,9146.04,0,6,1
14300,6656,554,4,5563.04004,1,0,2,2,35.78,0,0,515,815,4702.07,2,2,1
14301,6943,90,2,5848.037477,1,2,1,2,35.19,0,0,344,644,3740.26,2,2,1
14302,9793,749,2,4561.119227,0,3,0,1,0,0,0,344,644,3424.05,2,3,0
14303,6439,93,5,2484.60451,3,0,3,3,0,0,0,107,407,4194.49,2,3,1
14304,9903,448,4,605.109607,0,4,1,2,0,0,0,262,562,8263.61,0,6,0
14305,2203,650,2,4528.343439,4,4,6,2,0,0,0,216,516,7372.82,0,6,1
14306,8000,634,5,2703.829595,4,2,1,2,0,0,0,193,493,4347.79,2,3,1
14307,7639,402,4,4019.948249,2,1,2,2,0,39.09,0,377,677,9349.1,0,6,1
14308,8689,327,5,3850.655182,4,3,6,1,0,0,0,259,559,2696.47,1,4,1
14309,8513,374,1,11444.61179,2,1,1,3,0,84.17,0,100,400,6768.86,2,5,1
14310,7626,333,3,5026.310428,2,0,2,1,0,99.19,199.18,316,616,3207.63,2,5,1
14311,8386,805,3,1231.794459,2,2,4,1,0,74.09,4.49,324,624,6906.22,2,5,1
14312,4131,415,3,8603.626195,2,3,3,1,0,33,90.19,87,387,5946.31,2,5,1
14313,8134,307,2,7077.534266,0,2,0,0,0,0,0,22,322,5525.57,2,3,1
14314,4730,199,3,9589.840503,1,2,7,3,47.45,0,118.85,357,657,6818.87,2,2,1
14315,3666,89,3,4058.926777,4,2,5,0,0,0,130.8,412,712,1654.55,1,4,1
14316,1549,526,4,1341.52965,4,1,7,0,0,0,0,94,394,4732.77,2,3,1
14317,5741,616,4,1790.026374,4,0,3,3,0,0,0,58,358,5673.6,2,3,1
14318,2244,472,0,1708.534811,2,0,3,0,0,64.77,0,522,822,5040.35,2,5,1
14319,5012,535,4,10624.12675,3,1,7,0,0,0,0,537,837,2225.27,1,1,0
14320,7196,119,2,1663.650656,1,4,2,1,1.21,0,0,59,359,4426.05,2,2,1
14321,5545,358,0,6444.717198,3,3,6,2,0,0,0,128,428,2518.28,1,1,1
14322,7205,487,0,7930.089117,3,3,7,3,0,0,0,191,491,5211.49,2,3,0
14323,8190,614,3,1911.176455,4,1,4,1,0,0,142,287,587,1298.68,1,4,1
14324,9235,248,2,2243.121686,3,2,7,3,0,0,0,435,735,2860.29,1,1,1
14325,1658,118,2,2265.533051,0,2,3,2,0,0,0,31,331,3668.86,2,3,0
14326,7995,146,2,9433.609125,3,0,0,3,0,0,0,346,646,8125.44,0,0,1
14327,6776,288,2,10833.67906,3,1,3,0,0,0,0,32,332,2047.51,1,1,1
14328,6293,486,2,3067.763682,4,4,0,3,0,0,0,283,583,8122.24,0,6,1
14329,2691,19,2,14390.12342,3,4,3,0,0,0,0,24,324,4323.56,2,3,1
14330,8735,818,0,7623.884791,2,3,3,1,0,30.75,0,260,560,2429.8,1,1,1
14331,4130,5,3,2211.686536,1,3,0,2,38.37,0,94.57,466,766,3180.41,2,2,1
14332,8044,173,4,3833.153631,0,2,3,3,0,0,0,136,436,9299.06,0,6,1
14333,5533,541,0,8181.002224,1,2,1,3,32.24,0,0,525,825,6067.71,2,2,1
14334,6547,257,5,4053.658793,2,1,0,0,0,49.02,0,143,443,7614.27,0,6,1
14335,1967,479,5,10985.61344,3,2,7,3,0,0,0,128,428,9209.19,0,0,1
14336,2404,691,5,3917.659836,4,2,0,0,0,0,0,271,571,2385.81,1,4,0
14337,9677,447,1,9136.027786,1,0,5,2,44.28,0,0,364,664,8896.94,0,0,1
14338,4630,162,4,5986.396,3,1,1,2,0,0,0,43,343,8195.48,0,0,1
14339,3968,466,3,2544.749231,1,3,2,1,42.72,0,147.53,533,833,2032.38,1,1,1
14340,8269,369,2,7575.709683,3,1,2,2,0,0,0,46,346,7931.24,0,0,1
14341,2579,526,5,4956.588626,4,4,6,3,0,0,0,436,736,9743.53,0,6,1
14342,6992,611,4,11202.42978,2,2,4,0,0,65.59,0,481,781,2222.24,1,1,0
14343,1050,442,3,2784.449516,1,3,0,3,34.84,0,72.81,129,429,4827.9,2,2,1
14344,7452,23,5,1540.234339,0,1,3,1,0,0,0,503,803,1679.56,1,1,1
14345,6153,689,4,5928.598286,2,3,6,1,0,18.04,0,459,759,7063.16,0,6,1
14346,7023,703,0,831.0562392,4,2,2,2,0,0,0,343,643,1033.89,1,4,1
14347,5300,236,3,5912.940592,0,3,0,0,0,0,128.87,517,817,8989.92,0,6,1
14348,3787,643,0,559.878977,3,3,0,1,0,0,0,281,581,9934.2,0,0,1
14349,3155,133,4,2205.690605,1,3,2,1,11.82,0,0,348,648,1393.37,1,1,0
14350,8019,157,2,149.743164,0,4,0,0,0,0,0,527,827,4088.52,2,3,0
14351,6360,667,4,2824.881521,2,0,1,3,0,84.87,0,38,338,2302.86,1,1,0
14352,5230,779,4,415.3164044,0,1,3,2,0,0,0,336,636,1233.02,1,1,1
14353,8607,723,1,3361.351112,4,3,0,0,0,0,0,538,838,8785.89,0,6,0
14354,9598,490,2,4450.295405,0,4,0,0,0,0,0,114,414,6512.49,2,3,1
14355,5197,716,0,2100.042895,1,3,6,2,39.28,0,0,431,731,8418.25,0,0,1
14356,6412,562,4,2013.69367,1,3,3,3,28.14,0,0,141,441,2098,1,1,1
14357,5499,462,2,4349.313209,3,0,3,2,0,0,0,379,679,4121.45,2,3,1
14358,5909,575,4,6225.964083,0,4,5,1,0,0,0,483,783,3593.45,2,3,1
14359,8169,554,2,1180.23627,0,0,2,3,0,0,0,185,485,8731.54,0,6,1
14360,4262,3,3,611.4318119,4,4,3,0,0,0,175.77,502,802,2039.6,1,4,1
14361,3989,563,5,4974.196619,1,1,2,0,44.27,0,0,545,845,2112.55,1,1,1
14362,8654,139,1,10741.24719,2,1,7,3,0,27.66,0,394,694,9116.32,0,6,0
14363,3224,342,5,3350.795814,3,0,2,1,0,0,0,38,338,2832.96,1,1,0
14364,6376,59,4,835.5454888,0,1,3,2,0,0,0,265,565,8704.37,0,6,1
14365,3920,12,4,7333.690463,3,3,6,0,0,0,0,254,554,3167.3,2,3,1
14366,8701,771,3,5711.364756,0,1,4,1,0,0,116.18,105,405,6930.2,2,3,1
14367,7541,261,4,4824.594831,0,1,3,2,0,0,0,263,563,4361.29,2,3,1
14368,6615,605,0,2088.736545,4,1,3,3,0,0,0,19,319,6928.06,2,3,1
14369,5315,366,2,322.5057427,0,3,7,3,0,0,0,54,354,6013.6,2,3,1
14370,7100,386,0,4489.238254,3,4,0,2,0,0,0,504,804,2270.81,1,1,1
14371,3783,599,5,13697.96305,3,1,5,3,0,0,0,233,533,3310.93,2,3,1
14372,3808,579,4,1115.530478,4,1,6,0,0,0,0,310,610,4932.77,2,3,1
14373,4331,1,3,3064.371799,4,2,5,2,0,0,115.03,292,592,6495.34,2,3,0
14374,3178,771,1,13522.18883,3,2,1,0,0,0,0,369,669,7961.2,0,0,1
14375,1797,171,0,7280.408389,3,4,7,2,0,0,0,124,424,6162.24,2,3,0
14376,3846,329,5,3484.361152,0,1,7,2,0,0,0,384,684,3705.5,2,3,0
14377,1929,694,3,1388.189976,1,1,4,1,40.86,0,65.29,310,610,2875.59,1,1,1
14378,5818,707,3,14611.31257,3,4,3,2,0,0,163.39,430,730,5277.36,2,3,1
14379,4091,232,5,2203.825274,2,4,1,2,0,6.26,0,264,564,3938.84,2,5,1
14380,3262,759,3,4714.346878,1,2,6,1,11.62,0,2.25,372,672,8307.97,0,0,0
14381,8549,816,1,2137.583744,2,3,6,1,0,50.48,0,465,765,2475.35,1,1,1
14382,4480,782,1,3414.012445,1,4,5,1,24.38,0,0,61,361,7889.56,0,0,1
14383,4342,150,4,13173.38196,3,2,6,3,0,0,0,173,473,9795.03,0,0,1
14384,7053,670,2,3210.701624,4,0,0,3,0,0,0,424,724,7168,0,6,1
14385,8574,102,4,54.04067785,4,3,3,1,0,0,0,314,614,4070.9,2,3,1
14386,8859,438,2,14405.17233,3,2,6,2,0,0,0,293,593,4539.24,2,3,1
14387,5174,366,5,7669.743993,1,4,6,2,8.81,0,0,300,600,4682.85,2,2,1
14388,8147,22,3,14863.22533,3,0,7,3,0,0,12.08,281,581,3059.1,2,3,1
14389,5770,401,4,7464.141284,1,0,4,2,19.91,0,0,341,641,7022.84,0,0,1
14390,6833,96,3,11399.7564,3,4,4,3,0,0,198.42,528,828,5595.69,2,3,1
14391,9205,161,4,8687.499022,2,4,4,2,0,33.03,0,476,776,2121.1,1,1,1
14392,8002,699,4,6314.924092,3,0,0,3,0,0,0,0,300,3084.16,2,3,1
14393,3293,868,1,3087.268463,1,3,2,3,8.92,0,0,105,405,8593.49,0,0,1
14394,3045,747,2,4099.062181,0,0,2,3,0,0,0,350,650,9993.82,0,6,1
14395,2037,258,5,893.1576273,4,4,1,0,0,0,0,342,642,8510.17,0,6,1
14396,7242,563,3,5635.615909,0,3,6,0,0,0,119.32,500,800,9932.25,0,6,0
14397,9448,324,4,14860.00695,3,2,3,1,0,0,0,128,428,6138.46,2,3,1
14398,7162,715,3,5881.822052,1,1,1,3,16.55,0,73.02,23,323,7451.98,0,0,0
14399,5073,67,1,4272.780015,4,1,3,1,0,0,0,166,466,1798.55,1,4,1
14400,2283,30,5,2580.008626,3,1,6,0,0,0,0,455,755,7881.76,0,0,1
14401,7732,491,2,6435.181866,0,2,0,0,0,0,0,354,654,8477.13,0,6,1
14402,6945,724,2,4526.797139,4,2,5,0,0,0,0,420,720,6655.25,2,3,1
14403,4487,393,4,12501.45567,3,0,6,2,0,0,0,471,771,9852.43,0,0,1
14404,3184,337,5,3130.668148,4,2,1,2,0,0,0,367,667,1600.87,1,4,1
14405,9550,111,2,11503.22965,2,2,1,2,0,83.43,0,286,586,2314.05,1,1,1
14406,4187,846,5,4796.052796,4,4,4,2,0,0,0,478,778,7528.48,0,6,1
14407,6495,55,3,10126.17565,2,2,6,3,0,32.47,198.76,432,732,5731.63,2,5,1
14408,3297,73,1,2731.303848,4,4,3,3,0,0,0,320,620,1300.8,1,4,1
14409,8097,105,5,4167.347321,4,0,1,2,0,0,0,340,640,4406.44,2,3,1
14410,9469,605,5,1858.397757,4,1,4,1,0,0,0,529,829,1920.23,1,4,1
14411,4544,476,2,4311.535144,2,3,4,0,0,35.13,0,27,327,4502.84,2,5,0
14412,7831,182,0,5193.512248,3,1,1,2,0,0,0,318,618,3215.56,2,3,1
14413,1391,582,4,1559.729101,0,0,0,1,0,0,0,424,724,7830.03,0,6,1
14414,1968,611,4,3109.169595,4,3,1,2,0,0,0,474,774,7334,0,6,1
14415,6151,770,0,5160.785896,0,1,4,1,0,0,0,255,555,4633.23,2,3,1
14416,5364,677,0,6704.482505,0,0,2,3,0,0,0,308,608,3044.73,2,3,0
14417,4307,747,0,3465.786193,4,0,2,3,0,0,0,420,720,3502.79,2,3,1
14418,7125,603,3,9686.7466,2,4,3,3,0,70.82,14.1,336,636,2196.55,1,1,0
14419,5370,389,2,6740.707318,1,2,5,1,42.23,0,0,374,674,3504.33,2,2,1
14420,5838,718,2,6820.9628,1,4,4,0,5.08,0,0,402,702,5293.89,2,2,1
14421,9277,842,1,3337.454291,1,4,2,0,47.33,0,0,350,650,8000.94,0,0,1
14422,4134,28,4,4818.06512,4,1,2,3,0,0,0,293,593,2614.91,1,4,1
14423,2054,28,2,4984.046386,0,0,0,0,0,0,0,168,468,4495.75,2,3,1
14424,4729,298,0,5746.986973,1,2,6,0,42.39,0,0,236,536,4192.79,2,2,0
14425,3669,247,3,4226.730215,4,0,4,0,0,0,125.71,437,737,1623.06,1,4,1
14426,1275,675,1,2102.643265,4,3,4,0,0,0,0,208,508,1157.44,1,4,1
14427,6717,647,4,484.6202785,4,1,0,3,0,0,0,225,525,6627.99,2,3,1
14428,9022,378,4,2990.64055,2,4,4,0,0,12.67,0,103,403,9395.72,0,6,1
14429,9000,283,4,12043.35797,3,2,1,2,0,0,0,290,590,8215.64,0,0,1
14430,1128,102,1,9089.840264,2,2,2,0,0,35.72,0,102,402,8988.82,0,6,0
14431,8077,141,3,920.714204,0,2,4,3,0,0,150.87,231,531,5739.66,2,3,1
14432,5326,372,3,352.0724723,4,3,1,3,0,0,198.39,246,546,8198.83,0,6,1
14433,4568,847,2,7726.531225,2,4,4,1,0,75.14,0,337,637,7964.69,0,6,1
14434,8622,722,2,9181.794441,1,2,4,1,23.17,0,0,229,529,7495.99,0,0,1
14435,9080,735,4,2618.59939,3,0,7,0,0,0,0,184,484,1268.44,1,1,1
14436,3402,419,0,2740.806108,4,2,3,3,0,0,0,375,675,3708.69,2,3,1
14437,2647,795,5,10084.04678,2,2,4,3,0,93.88,0,441,741,9782.53,0,6,1
14438,4556,861,2,5175.906375,1,2,4,3,14.73,0,0,93,393,8843.46,0,0,0
14439,3193,101,3,3440.813179,1,3,3,1,3.53,0,108.8,294,594,3714.15,2,2,1
14440,4104,43,4,9818.683338,2,4,7,0,0,56.73,0,437,737,4675.53,2,5,1
14441,5355,695,3,9578.699029,2,0,7,3,0,66.54,198.4,455,755,8191.13,0,6,1
14442,3134,709,4,6477.36853,0,1,6,0,0,0,0,399,699,3601.66,2,3,1
14443,4903,162,1,4714.502949,4,2,6,2,0,0,0,504,804,9627.07,0,6,1
14444,4613,261,2,1481.669762,1,4,5,2,30.97,0,0,286,586,3798.63,2,2,1
14445,9583,556,0,2662.516581,0,3,5,1,0,0,0,6,306,2447.57,1,1,1
14446,3279,540,1,9644.361411,1,0,0,3,34.82,0,0,546,846,7206.72,0,0,1
14447,2152,74,2,7387.041833,2,4,2,1,0,35.93,0,137,437,6234.31,2,5,1
14448,2294,398,0,6557.963483,1,2,7,1,24.3,0,0,160,460,2991.61,1,1,1
14449,9657,717,0,8648.723934,1,4,1,3,35.8,0,0,96,396,1757.61,1,1,1
14450,6289,219,0,3448.51253,4,3,3,3,0,0,0,99,399,2484.3,1,4,1
14451,4245,384,3,8487.234798,2,1,4,3,0,64.59,11.36,533,833,2046.69,1,1,1
14452,7068,816,3,1030.92837,1,3,5,2,0.72,0,53.82,160,460,6238.85,2,2,1
14453,7716,43,5,7559.230384,3,1,6,3,0,0,0,69,369,3377.39,2,3,1
14454,7654,369,3,5252.044775,0,2,6,3,0,0,191.81,389,689,6839.19,2,3,1
14455,9679,412,4,7898.23492,1,0,5,1,12.93,0,0,246,546,6515.52,2,2,1
14456,3938,171,5,4047.742204,1,3,6,2,15.47,0,0,167,467,7922.42,0,0,1
14457,3626,205,4,970.1529198,0,0,4,2,0,0,0,129,429,8839.91,0,6,1
14458,1949,447,5,3584.451418,1,3,4,1,48.39,0,0,151,451,7403.19,0,0,1
14459,5075,735,4,5342.8543,2,0,2,3,0,5.68,0,417,717,1033.95,1,1,1
